post_id,handle,person_id,timestamp,day,location_tag,post_text,hashtags,ground_truth_flag
UP-SOC-0158,@user_up_158,UP00132,2024-06-11 19:15:00,163,"Lucknow, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0159,@user_up_159,UP00049,2024-08-20 21:15:00,233,"Bareilly, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0160,@user_up_160,UP00985,2024-02-25 19:15:00,56,"Prayagraj, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0161,@user_up_161,UP00975,2024-05-28 18:15:00,149,"Ayodhya, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0162,@user_up_162,UP00451,2024-05-07 14:15:00,128,"Meerut, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0163,@user_up_163,UP00645,2024-05-11 23:15:00,132,"Gautam Buddha Nagar (Noida), UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0164,@user_up_164,UP00355,2024-04-01 10:15:00,92,"Gautam Buddha Nagar (Noida), UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0165,@user_up_165,UP00254,2024-02-13 21:15:00,44,"Agra, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0166,@user_up_166,UP00268,2024-02-20 11:15:00,51,"Ghaziabad, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0167,@user_up_167,UP00665,2024-06-09 15:15:00,161,"Prayagraj, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0168,@user_up_168,UP00836,2024-01-01 20:15:00,1,"Kanpur Nagar, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0169,@user_up_169,UP00979,2024-04-05 10:15:00,96,"Jhansi, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0170,@user_up_170,UP00526,2024-03-12 22:15:00,72,"Ghaziabad, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0171,@user_up_171,UP00670,2024-04-27 22:15:00,118,"Meerut, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0172,@user_up_172,UP00396,2024-02-12 16:15:00,43,"Meerut, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0173,@user_up_173,UP00408,2024-01-13 12:15:00,13,"Agra, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0174,@user_up_174,UP00512,2024-04-30 15:15:00,121,"Prayagraj, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0175,@user_up_175,UP00011,2024-03-10 13:15:00,70,"Gorakhpur, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0176,@user_up_176,UP00937,2024-06-06 10:15:00,158,"Bareilly, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0177,@user_up_177,UP00245,2024-04-27 16:15:00,118,"Ayodhya, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0178,@user_up_178,UP00872,2024-03-28 23:15:00,88,"Gautam Buddha Nagar (Noida), UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0179,@user_up_179,UP00330,2024-05-01 19:15:00,122,"Agra, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0180,@user_up_180,UP00685,2024-03-31 17:15:00,91,"Varanasi, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0181,@user_up_181,UP00759,2024-02-26 14:15:00,57,"Agra, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0182,@user_up_182,UP00380,2024-02-12 15:15:00,43,"Gorakhpur, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0183,@user_up_183,UP00621,2024-05-10 13:15:00,131,"Gautam Buddha Nagar (Noida), UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0184,@user_up_184,UP00504,2024-04-15 11:15:00,106,"Meerut, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0185,@user_up_185,UP00323,2024-06-14 15:15:00,166,"Jhansi, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0186,@user_up_186,UP00599,2024-06-09 13:15:00,161,"Bareilly, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0187,@user_up_187,UP00737,2024-06-12 21:15:00,164,"Jhansi, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0188,@user_up_188,UP00430,2024-02-09 15:15:00,40,"Gorakhpur, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0189,@user_up_189,UP00489,2024-04-22 23:15:00,113,"Gorakhpur, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0190,@user_up_190,UP00941,2024-07-28 18:15:00,210,"Varanasi, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0191,@user_up_191,UP00586,2024-07-06 23:15:00,188,"Varanasi, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0192,@user_up_192,UP00740,2024-08-20 15:15:00,233,"Gautam Buddha Nagar (Noida), UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0193,@user_up_193,UP00626,2024-04-28 18:15:00,119,"Gorakhpur, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0194,@user_up_194,UP00827,2024-05-31 13:15:00,152,"Agra, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0195,@user_up_195,UP00481,2024-04-26 10:15:00,117,"Gorakhpur, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0196,@user_up_196,UP00794,2024-07-21 15:15:00,203,"Lucknow, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0197,@user_up_197,UP00394,2024-06-02 22:15:00,154,"Gautam Buddha Nagar (Noida), UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0198,@user_up_198,UP00841,2024-01-14 15:15:00,14,"Prayagraj, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0199,@user_up_199,UP00922,2024-08-16 19:15:00,229,"Varanasi, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0200,@user_up_200,UP00309,2024-02-16 22:15:00,47,"Varanasi, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0201,@user_up_201,UP00570,2024-02-25 22:15:00,56,"Kanpur Nagar, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0202,@user_up_202,UP00347,2024-01-01 20:15:00,1,"Lucknow, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0203,@user_up_203,UP00966,2024-05-06 23:15:00,127,"Meerut, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0204,@user_up_204,UP00523,2024-01-08 18:15:00,8,"Ghaziabad, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0205,@user_up_205,UP00066,2024-06-20 14:15:00,172,"Agra, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0206,@user_up_206,UP00117,2024-04-18 22:15:00,109,"Meerut, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0207,@user_up_207,UP00967,2024-01-13 16:15:00,13,"Jhansi, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0208,@user_up_208,UP00320,2024-04-27 18:15:00,118,"Meerut, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0209,@user_up_209,UP00067,2024-08-27 21:15:00,240,"Gorakhpur, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0210,@user_up_210,UP00227,2024-04-09 15:15:00,100,"Gorakhpur, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0211,@user_up_211,UP00486,2024-06-28 12:15:00,180,"Jhansi, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0212,@user_up_212,UP00434,2024-03-20 12:15:00,80,"Ghaziabad, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0213,@user_up_213,UP00910,2024-08-28 22:15:00,241,"Lucknow, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0214,@user_up_214,UP00509,2024-03-18 14:15:00,78,"Prayagraj, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0215,@user_up_215,UP00530,2024-03-08 10:15:00,68,"Gorakhpur, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0216,@user_up_216,UP00539,2024-02-13 13:15:00,44,"Jhansi, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0217,@user_up_217,UP00342,2024-05-04 17:15:00,125,"Prayagraj, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0218,@user_up_218,UP00104,2024-04-20 19:15:00,111,"Gorakhpur, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0219,@user_up_219,UP00752,2024-04-25 13:15:00,116,"Ghaziabad, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0220,@user_up_220,UP00163,2024-07-29 15:15:00,211,"Kanpur Nagar, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0221,@user_up_221,UP00306,2024-05-26 23:15:00,147,"Agra, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0222,@user_up_222,UP00938,2024-03-05 16:15:00,65,"Varanasi, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0223,@user_up_223,UP00198,2024-01-10 17:15:00,10,"Meerut, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0224,@user_up_224,UP00708,2024-07-10 19:15:00,192,"Jhansi, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0225,@user_up_225,UP00958,2024-02-14 16:15:00,45,"Agra, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0226,@user_up_226,UP00515,2024-04-21 19:15:00,112,"Jhansi, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0227,@user_up_227,UP00931,2024-03-16 17:15:00,76,"Gorakhpur, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0228,@user_up_228,UP00366,2024-07-04 18:15:00,186,"Bareilly, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0229,@user_up_229,UP00295,2024-03-31 18:15:00,91,"Varanasi, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0230,@user_up_230,UP00406,2024-02-26 16:15:00,57,"Kanpur Nagar, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0231,@user_up_231,UP00978,2024-02-27 23:15:00,58,"Lucknow, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0232,@user_up_232,UP00116,2024-05-30 17:15:00,151,"Prayagraj, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0233,@user_up_233,UP00326,2024-02-25 23:15:00,56,"Gorakhpur, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0234,@user_up_234,UP00115,2024-01-01 12:15:00,1,"Kanpur Nagar, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0235,@user_up_235,UP00546,2024-02-12 14:15:00,43,"Ghaziabad, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0236,@user_up_236,UP00623,2024-02-29 10:15:00,60,"Meerut, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0237,@user_up_237,UP00148,2024-08-27 17:15:00,240,"Agra, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0238,@user_up_238,UP00378,2024-04-08 21:15:00,99,"Meerut, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0239,@user_up_239,UP00891,2024-08-16 20:15:00,229,"Kanpur Nagar, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0240,@user_up_240,UP00023,2024-04-07 16:15:00,98,"Agra, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0241,@user_up_241,UP00478,2024-03-19 17:15:00,79,"Bareilly, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0242,@user_up_242,UP00591,2024-07-03 19:15:00,185,"Jhansi, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0243,@user_up_243,UP00554,2024-05-04 19:15:00,125,"Bareilly, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0244,@user_up_244,UP00098,2024-08-13 21:15:00,226,"Jhansi, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0245,@user_up_245,UP00623,2024-07-25 18:15:00,207,"Varanasi, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0246,@user_up_246,UP00916,2024-08-20 16:15:00,233,"Varanasi, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0247,@user_up_247,UP00569,2024-01-05 20:15:00,5,"Ayodhya, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0248,@user_up_248,UP00722,2024-08-15 12:15:00,228,"Meerut, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0249,@user_up_249,UP00321,2024-04-28 13:15:00,119,"Meerut, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0250,@user_up_250,UP00136,2024-08-17 14:15:00,230,"Lucknow, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0251,@user_up_251,UP00625,2024-06-29 22:15:00,181,"Agra, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0252,@user_up_252,UP00209,2024-04-13 12:15:00,104,"Gautam Buddha Nagar (Noida), UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0253,@user_up_253,UP00520,2024-03-17 14:15:00,77,"Ghaziabad, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0254,@user_up_254,UP00259,2024-08-25 21:15:00,238,"Agra, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0255,@user_up_255,UP00580,2024-06-22 18:15:00,174,"Agra, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0256,@user_up_256,UP00240,2024-01-04 17:15:00,4,"Ayodhya, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0257,@user_up_257,UP00046,2024-03-08 10:15:00,68,"Gautam Buddha Nagar (Noida), UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0258,@user_up_258,UP00558,2024-03-12 12:15:00,72,"Ghaziabad, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0259,@user_up_259,UP00746,2024-06-18 11:15:00,170,"Prayagraj, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0260,@user_up_260,UP00794,2024-01-30 17:15:00,30,"Prayagraj, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0261,@user_up_261,UP00503,2024-08-02 10:15:00,215,"Gautam Buddha Nagar (Noida), UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0262,@user_up_262,UP00419,2024-01-15 14:15:00,15,"Gorakhpur, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0263,@user_up_263,UP00194,2024-01-10 21:15:00,10,"Ghaziabad, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0264,@user_up_264,UP00699,2024-04-26 19:15:00,117,"Ayodhya, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0265,@user_up_265,UP00079,2024-06-05 19:15:00,157,"Ayodhya, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0266,@user_up_266,UP00472,2024-06-25 11:15:00,177,"Agra, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0267,@user_up_267,UP00067,2024-05-11 10:15:00,132,"Ayodhya, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0268,@user_up_268,UP00827,2024-08-07 21:15:00,220,"Prayagraj, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0269,@user_up_269,UP00782,2024-01-04 19:15:00,4,"Gorakhpur, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0270,@user_up_270,UP00680,2024-07-31 23:15:00,213,"Agra, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0271,@user_up_271,UP00191,2024-05-15 21:15:00,136,"Ghaziabad, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0272,@user_up_272,UP00787,2024-05-17 23:15:00,138,"Jhansi, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0273,@user_up_273,UP00205,2024-07-26 17:15:00,208,"Ghaziabad, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0274,@user_up_274,UP00534,2024-04-24 19:15:00,115,"Varanasi, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0275,@user_up_275,UP00009,2024-03-31 20:15:00,91,"Meerut, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0276,@user_up_276,UP00662,2024-02-24 18:15:00,55,"Gautam Buddha Nagar (Noida), UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0277,@user_up_277,UP00037,2024-05-12 19:15:00,133,"Agra, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0278,@user_up_278,UP00795,2024-05-22 15:15:00,143,"Varanasi, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0279,@user_up_279,UP00616,2024-01-09 14:15:00,9,"Agra, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0280,@user_up_280,UP00668,2024-03-10 21:15:00,70,"Gautam Buddha Nagar (Noida), UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0281,@user_up_281,UP00970,2024-02-21 17:15:00,52,"Prayagraj, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0282,@user_up_282,UP00057,2024-08-02 13:15:00,215,"Meerut, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0283,@user_up_283,UP00020,2024-05-13 12:15:00,134,"Ghaziabad, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0284,@user_up_284,UP00823,2024-07-03 23:15:00,185,"Jhansi, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0285,@user_up_285,UP00842,2024-05-28 15:15:00,149,"Prayagraj, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0286,@user_up_286,UP00076,2024-01-10 11:15:00,10,"Kanpur Nagar, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0287,@user_up_287,UP00434,2024-08-07 21:15:00,220,"Varanasi, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0288,@user_up_288,UP00270,2024-05-27 13:15:00,148,"Gautam Buddha Nagar (Noida), UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0289,@user_up_289,UP00963,2024-08-07 13:15:00,220,"Jhansi, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0290,@user_up_290,UP00732,2024-08-27 11:15:00,240,"Ghaziabad, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0291,@user_up_291,UP00577,2024-03-08 20:15:00,68,"Ghaziabad, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0292,@user_up_292,UP00864,2024-02-16 11:15:00,47,"Gautam Buddha Nagar (Noida), UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0293,@user_up_293,UP00614,2024-07-07 14:15:00,189,"Ayodhya, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0294,@user_up_294,UP00103,2024-03-26 10:15:00,86,"Prayagraj, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0295,@user_up_295,UP00079,2024-04-07 16:15:00,98,"Gorakhpur, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0296,@user_up_296,UP00073,2024-06-28 16:15:00,180,"Jhansi, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0297,@user_up_297,UP00788,2024-03-04 10:15:00,64,"Jhansi, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0298,@user_up_298,UP00012,2024-02-08 22:15:00,39,"Lucknow, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0299,@user_up_299,UP00952,2024-06-24 17:15:00,176,"Ayodhya, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0300,@user_up_300,UP00665,2024-06-21 10:15:00,173,"Gautam Buddha Nagar (Noida), UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0301,@user_up_301,UP00822,2024-06-09 19:15:00,161,"Lucknow, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0302,@user_up_302,UP00675,2024-07-12 13:15:00,194,"Meerut, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0303,@user_up_303,UP00261,2024-01-20 17:15:00,20,"Ghaziabad, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0304,@user_up_304,UP00328,2024-05-01 23:15:00,122,"Bareilly, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0305,@user_up_305,UP00204,2024-05-08 16:15:00,129,"Ghaziabad, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0306,@user_up_306,UP00736,2024-07-31 21:15:00,213,"Gautam Buddha Nagar (Noida), UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0307,@user_up_307,UP00251,2024-05-06 17:15:00,127,"Meerut, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0308,@user_up_308,UP00038,2024-02-18 13:15:00,49,"Gorakhpur, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0309,@user_up_309,UP00295,2024-02-13 15:15:00,44,"Kanpur Nagar, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0310,@user_up_310,UP00578,2024-01-04 16:15:00,4,"Gorakhpur, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0311,@user_up_311,UP00746,2024-02-29 19:15:00,60,"Ghaziabad, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0312,@user_up_312,UP00913,2024-01-22 16:15:00,22,"Ayodhya, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0313,@user_up_313,UP00963,2024-04-14 10:15:00,105,"Jhansi, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0314,@user_up_314,UP00903,2024-01-26 12:15:00,26,"Gautam Buddha Nagar (Noida), UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
